Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (UTC),Year,Month,Day,Time (UTC),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 12:00,2021,6,21,12:00,12.5,,10.8,,89,,0,,4,,2,,,,100.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 13:00,2021,6,21,13:00,13.2,,11,,86,,0,,1,,2,,,,100.77,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 14:00,2021,6,21,14:00,15.3,,11.7,,79,,0,,2,,3,,,,100.78,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 15:00,2021,6,21,15:00,17.7,,11.2,,66,,0,,32,,5,,,,100.75,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 16:00,2021,6,21,16:00,20.2,,11.1,,56,,0,,34,,5,,,,100.68,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 17:00,2021,6,21,17:00,23.2,,11.9,,49,,0,,33,,5,,,,100.61,,25,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 18:00,2021,6,21,18:00,26.7,,12.3,,41,,0,,1,,2,,,,100.54,,29,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 19:00,2021,6,21,19:00,29.3,,11.8,,34,,0,,18,,6,,,,100.49,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 20:00,2021,6,21,20:00,28.5,,11,,34,,0,,17,,14,,,,100.45,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 21:00,2021,6,21,21:00,28.9,,12.4,,36,,0,,17,,15,,,,100.4,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 22:00,2021,6,21,22:00,28.9,,12.2,,36,,0,,18,,15,,,,100.35,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/21/2021 23:00,2021,6,21,23:00,29.7,,12.7,,35,,0,,18,,13,,,,100.3,,32,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 0:00,2021,6,22,0:00,30.2,,12.5,,34,,0,,18,,11,,,,100.24,,33,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 1:00,2021,6,22,1:00,29.8,,11.7,,33,,0,,17,,12,,,,100.19,,32,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 2:00,2021,6,22,2:00,27.9,,13.4,,41,,0,,20,,7,,,,100.15,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 3:00,2021,6,22,3:00,27.8,,12.9,,40,,0,,20,,3,,,,100.13,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 4:00,2021,6,22,4:00,23.1,,14.9,,60,,0,,6,,1,,,,100.15,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 5:00,2021,6,22,5:00,20.1,,14.4,,69,,0,,4,,2,,,,100.2,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 6:00,2021,6,22,6:00,18.4,,14.7,,79,,0,,,,0,,,,100.23,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 7:00,2021,6,22,7:00,17.7,,14.2,,80,,0,,,,0,,,,100.24,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 8:00,2021,6,22,8:00,16.6,,13.6,,82,,0,,3,,2,,,,100.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 9:00,2021,6,22,9:00,15.6,,13.2,,86,,0,,3,,2,,,,100.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 10:00,2021,6,22,10:00,15.2,,13.2,,88,,0,,3,,1,,,,100.27,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 11:00,2021,6,22,11:00,14,,12.4,,90,,0,,1,,1,,,,100.28,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 12:00,2021,6,22,12:00,13.9,,12,,88,,0,,6,,1,,,,100.3,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 13:00,2021,6,22,13:00,13.8,,11.9,,88,,0,,5,,2,,,,100.33,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 14:00,2021,6,22,14:00,16.2,,12.6,,80,,0,,0,,1,,,,100.35,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 15:00,2021,6,22,15:00,18.6,,12.3,,67,,0,,34,,4,,,,100.34,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 16:00,2021,6,22,16:00,21.1,,12.7,,59,,0,,18,,4,,,,100.33,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 17:00,2021,6,22,17:00,23.7,,14.2,,55,,0,,17,,7,,,,100.28,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 18:00,2021,6,22,18:00,24.6,,13.5,,50,,0,,18,,15,,,,100.26,,28,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 19:00,2021,6,22,19:00,25.6,,14.1,,49,,0,,16,,11,,,,100.23,,29,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 20:00,2021,6,22,20:00,27.6,,14.3,,44,,0,,14,,11,,,,100.19,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 21:00,2021,6,22,21:00,27,,13.3,,43,,0,,13,,15,,,,100.18,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 22:00,2021,6,22,22:00,27.5,,13.6,,43,,0.1,,15,,18,,,,100.14,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/22/2021 23:00,2021,6,22,23:00,27.3,,12.6,,40,,0,,16,,12,,,,100.12,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 0:00,2021,6,23,0:00,26.6,,13.1,,43,,0,,15,,15,,,,100.1,,29,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 1:00,2021,6,23,1:00,26.7,,13.5,,44,,0,,15,,10,,,,100.06,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 2:00,2021,6,23,2:00,25.8,,14.4,,49,,0,,16,,9,,,,100.04,,29,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 3:00,2021,6,23,3:00,24.2,,14.2,,54,,0,,16,,9,,,,100.06,,28,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 4:00,2021,6,23,4:00,21.4,,14.6,,65,,0,,18,,6,,,,100.11,,25,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 5:00,2021,6,23,5:00,19.2,,14.7,,75,,0,,0,,1,,,,100.16,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 6:00,2021,6,23,6:00,17.4,,14.7,,84,,0,,,,0,,,,100.2,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 7:00,2021,6,23,7:00,16.9,,14.7,,87,,0,,4,,1,,,,100.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 8:00,2021,6,23,8:00,15.9,,14.3,,90,,0,,,,0,,,,100.26,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 9:00,2021,6,23,9:00,15.4,,14,,91,,0,,,,0,,,,100.29,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 10:00,2021,6,23,10:00,14.7,,13.6,,94,,0,,0,,1,,,,100.33,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 11:00,2021,6,23,11:00,14.2,,13.3,,94,,0,,,,0,,,,100.37,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 12:00,2021,6,23,12:00,13.4,,12.8,,96,,0,,34,,2,,,,100.42,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 13:00,2021,6,23,13:00,13.4,,12.6,,95,,0,,,,0,,,,100.46,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 14:00,2021,6,23,14:00,15.7,,13.9,,89,,0,,18,,2,,,,100.51,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 15:00,2021,6,23,15:00,18.3,,14.1,,76,,0,,19,,3,,,,100.56,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 16:00,2021,6,23,16:00,20.2,,14.7,,71,,0,,17,,6,,,,100.54,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 17:00,2021,6,23,17:00,21.1,,15.2,,69,,0,,16,,12,,,,100.54,,25,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 18:00,2021,6,23,18:00,20.5,,15,,71,,0,,17,,15,,,,100.57,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 19:00,2021,6,23,19:00,22.7,,14.8,,61,,0,,18,,16,,,,100.56,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 20:00,2021,6,23,20:00,23.9,,15.7,,60,,0,,15,,10,,,,100.57,,28,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 21:00,2021,6,23,21:00,23.4,,14.4,,57,,0,,13,,11,,,,100.57,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 22:00,2021,6,23,22:00,23.4,,14.6,,57,,0,,16,,14,,,,100.55,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/23/2021 23:00,2021,6,23,23:00,24.1,,14.7,,56,,0,,16,,14,,,,100.57,,28,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 0:00,2021,6,24,0:00,23.2,,14.8,,59,,0,,15,,10,,,,100.58,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 1:00,2021,6,24,1:00,23.1,,14.4,,58,,0,,16,,16,,,,100.57,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 2:00,2021,6,24,2:00,22.6,,14.6,,60,,0,,16,,13,,,,100.59,,26,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 3:00,2021,6,24,3:00,21.5,,14.4,,64,,0,,18,,10,,,,100.63,,25,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 4:00,2021,6,24,4:00,19.4,,14.4,,73,,0,,16,,5,,,,100.67,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 5:00,2021,6,24,5:00,17.7,,14.5,,82,,0,,26,,1,,,,100.76,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 6:00,2021,6,24,6:00,16.4,,14.3,,87,,0,,0,,1,,,,100.8,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 7:00,2021,6,24,7:00,15.7,,14.2,,91,,0,,,,0,,,,100.85,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 8:00,2021,6,24,8:00,15.1,,13.7,,91,,0,,5,,2,,,,100.89,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 9:00,2021,6,24,9:00,14.5,,13.5,,94,,0,,,,0,,,,100.94,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 10:00,2021,6,24,10:00,13.9,,13,,95,,0,,0,,1,,,,101.01,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 11:00,2021,6,24,11:00,13.5,,12.9,,96,,0,,1,,1,,,,101.02,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 12:00,2021,6,24,12:00,13.3,,12.7,,96,,0,,35,,2,,,,101.07,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 13:00,2021,6,24,13:00,13.3,,12.7,,96,,0,,35,,1,,,,101.09,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 14:00,2021,6,24,14:00,15.3,,13.7,,90,,0,,,,0,,,,101.1,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 15:00,2021,6,24,15:00,17.8,,14.5,,81,,0,,34,,5,,,,101.09,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 16:00,2021,6,24,16:00,20.2,,14.7,,71,,0,,30,,4,,,,101.07,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 17:00,2021,6,24,17:00,22.5,,14.4,,60,,0,,30,,3,,,,101.03,,26,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 18:00,2021,6,24,18:00,22.9,,14.3,,58,,0,,16,,14,,,,101.03,,26,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 19:00,2021,6,24,19:00,23.7,,14.4,,56,,0,,13,,11,,,,101.01,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 20:00,2021,6,24,20:00,25.4,,15.6,,55,,0,,15,,11,,,,100.99,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 21:00,2021,6,24,21:00,25.8,,15.2,,52,,0,,13,,11,,,,100.99,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 22:00,2021,6,24,22:00,26.7,,15.5,,50,,0,,16,,12,,,,100.94,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/24/2021 23:00,2021,6,24,23:00,27.3,,15.4,,48,,0,,15,,10,,,,100.91,,32,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 0:00,2021,6,25,0:00,26.8,,15.2,,49,,0,,17,,10,,,,100.9,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 1:00,2021,6,25,1:00,26.5,,16.3,,54,,0,,18,,6,,,,100.87,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 2:00,2021,6,25,2:00,25.9,,15.3,,52,,0,,17,,9,,,,100.88,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 3:00,2021,6,25,3:00,24.6,,15.6,,57,,0,,18,,6,,,,100.89,,29,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 4:00,2021,6,25,4:00,22.1,,16.2,,69,,0,,,,0,,,,100.93,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 5:00,2021,6,25,5:00,20.5,,16.4,,77,,0,,4,,2,,,,100.99,,25,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 6:00,2021,6,25,6:00,19.3,,16.9,,86,,0,,4,,3,,,,101.03,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 7:00,2021,6,25,7:00,18.1,,16.3,,90,,0,,35,,3,,,,101.06,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 8:00,2021,6,25,8:00,17.5,,15.5,,88,,0,,0,,1,,,,101.1,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 9:00,2021,6,25,9:00,17.1,,15.5,,90,,0,,2,,3,,,,101.13,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 10:00,2021,6,25,10:00,16.1,,14.8,,92,,0,,36,,2,,,,101.18,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 11:00,2021,6,25,11:00,15.6,,14.3,,92,,0,,35,,2,,,,101.19,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 12:00,2021,6,25,12:00,16.1,,14.3,,89,,0,,4,,4,,,,101.2,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 13:00,2021,6,25,13:00,15.4,,14.1,,92,,0,,0,,1,,,,101.22,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 14:00,2021,6,25,14:00,18.2,,14.9,,81,,0,,1,,2,,,,101.23,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 15:00,2021,6,25,15:00,20.9,,13.3,,62,,0,,31,,4,,,,101.21,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 16:00,2021,6,25,16:00,23.8,,13.6,,53,,0,,32,,5,,,,101.17,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 17:00,2021,6,25,17:00,26.2,,14.4,,48,,0,,35,,4,,,,101.14,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 18:00,2021,6,25,18:00,29.6,,14.1,,39,,0,,33,,2,,,,101.06,,33,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 19:00,2021,6,25,19:00,30.9,,14.6,,37,,0,,17,,14,,,,101,,35,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 20:00,2021,6,25,20:00,29.3,,14.2,,40,,0,,16,,17,,,,100.97,,33,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 21:00,2021,6,25,21:00,30.9,,15.1,,38,,0,,15,,13,,,,100.92,,35,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 22:00,2021,6,25,22:00,31,,15.3,,39,,0,,15,,11,,,,100.87,,35,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/25/2021 23:00,2021,6,25,23:00,31.5,,14.6,,36,,0,,15,,12,,,,100.84,,35,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 0:00,2021,6,26,0:00,31.9,,14.5,,35,,0,,18,,15,,,,100.77,,36,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 1:00,2021,6,26,1:00,30.8,,14.4,,37,,0,,20,,11,,,,100.74,,34,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 2:00,2021,6,26,2:00,31.1,,15.6,,39,,0,,20,,4,,,,100.71,,35,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 3:00,2021,6,26,3:00,29.3,,15.7,,44,,0,,17,,4,,,,100.7,,34,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 4:00,2021,6,26,4:00,24.7,,17.4,,64,,0,,5,,2,,,,100.74,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 5:00,2021,6,26,5:00,22.5,,17,,71,,0,,5,,2,,,,100.8,,28,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 6:00,2021,6,26,6:00,21,,16.5,,76,,0,,4,,2,,,,100.86,,26,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 7:00,2021,6,26,7:00,19.9,,16.7,,82,,0,,34,,2,,,,100.9,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 8:00,2021,6,26,8:00,19.7,,16,,79,,0,,4,,4,,,,100.92,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 9:00,2021,6,26,9:00,18.9,,15.9,,83,,0,,4,,4,,,,100.94,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 10:00,2021,6,26,10:00,18.3,,15.7,,85,,0,,3,,2,,,,100.99,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 11:00,2021,6,26,11:00,17.8,,14.9,,83,,0,,2,,3,,,,101.02,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 12:00,2021,6,26,12:00,17.3,,15,,86,,0,,2,,2,,,,101.06,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 13:00,2021,6,26,13:00,17.2,,14.9,,86,,0,,3,,2,,,,101.12,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 14:00,2021,6,26,14:00,19.8,,15.8,,78,,0,,4,,2,,,,101.13,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 15:00,2021,6,26,15:00,22.9,,15.2,,62,,0,,35,,5,,,,101.13,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 16:00,2021,6,26,16:00,25.4,,14.9,,52,,0,,34,,9,,,,101.1,,29,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 17:00,2021,6,26,17:00,28.4,,15.6,,46,,0,,34,,7,,,,101.04,,33,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 18:00,2021,6,26,18:00,31.6,,15,,37,,0,,34,,5,,,,100.98,,36,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 19:00,2021,6,26,19:00,34.7,,14.8,,30,,0,,36,,5,,,,100.93,,39,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 20:00,2021,6,26,20:00,37.5,,14.1,,25,,0,,32,,3,,,,100.85,,41,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 21:00,2021,6,26,21:00,34.6,,16.1,,33,,0,,17,,15,,,,100.84,,39,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 22:00,2021,6,26,22:00,34.6,,15.9,,33,,0,,17,,15,,,,100.81,,39,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/26/2021 23:00,2021,6,26,23:00,34.7,,16.3,,34,,0,,19,,14,,,,100.76,,40,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 0:00,2021,6,27,0:00,35,,16,,32,,0,,19,,13,,,,100.74,,40,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 1:00,2021,6,27,1:00,35,,16.2,,33,,0,,20,,8,,,,100.69,,40,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 2:00,2021,6,27,2:00,33.9,,16.8,,36,,0,,19,,6,,,,100.69,,39,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 3:00,2021,6,27,3:00,31.7,,18.1,,44,,0,,20,,2,,,,100.71,,38,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 4:00,2021,6,27,4:00,26.9,,19.1,,62,,0,,0,,1,,,,100.72,,34,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 5:00,2021,6,27,5:00,24.3,,19.2,,73,,0,,36,,2,,,,100.78,,31,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 6:00,2021,6,27,6:00,23.7,,17.9,,70,,0,,3,,3,,,,100.83,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 7:00,2021,6,27,7:00,22,,17.8,,77,,0,,4,,4,,,,100.83,,28,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 8:00,2021,6,27,8:00,21.3,,17.3,,78,,0,,1,,3,,,,100.85,,27,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 9:00,2021,6,27,9:00,21.6,,15.5,,68,,0,,1,,4,,,,100.85,,26,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 10:00,2021,6,27,10:00,22.7,,14.2,,59,,0,,35,,6,,,,100.89,,26,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 11:00,2021,6,27,11:00,21.3,,14.3,,65,,0,,35,,4,,,,100.9,,25,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 12:00,2021,6,27,12:00,20.4,,14.7,,70,,0,,1,,4,,,,100.94,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 13:00,2021,6,27,13:00,20,,14.5,,71,,0,,36,,3,,,,100.95,,,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 14:00,2021,6,27,14:00,22.1,,15.5,,66,,0,,35,,5,,,,100.98,,26,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 15:00,2021,6,27,15:00,24.3,,15.4,,58,,0,,33,,6,,,,100.95,,29,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 16:00,2021,6,27,16:00,26.4,,14.5,,48,,0,,35,,8,,,,100.91,,30,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 17:00,2021,6,27,17:00,29.6,,15.5,,42,,0,,34,,6,,,,100.84,,34,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 18:00,2021,6,27,18:00,32.4,,15.7,,37,,0,,34,,5,,,,100.75,,37,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 19:00,2021,6,27,19:00,35.3,,15.1,,30,,0,,34,,3,,,,100.67,,39,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 20:00,2021,6,27,20:00,37.3,,14.7,,26,,0,,34,,3,,,,100.57,,41,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 21:00,2021,6,27,21:00,39.7,,16.2,,25,,0,,30,,4,,,,100.46,,44,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 22:00,2021,6,27,22:00,37.7,,15.4,,27,,0,,15,,14,,,,100.42,,42,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/27/2021 23:00,2021,6,27,23:00,38.3,,15.9,,27,,0,,17,,14,,,,100.38,,43,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/28/2021 0:00,2021,6,28,0:00,37.3,,16.7,,30,,0,,20,,9,,,,100.34,,42,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/28/2021 1:00,2021,6,28,1:00,37.5,,16.4,,29,,0,,17,,6,,,,100.29,,42,,,,NA
-123.16,49.78,SQUAMISH AIRPORT,10476F0,6/28/2021 2:00,2021,6,28,2:00,37.3,,19.1,,35,,0,,21,,5,,,,100.27,,44,,,,NA
